id,loss
809,6009.855879036826
812,1356.3354405555656
825,2382.3304033064596
828,2090.3158693897894
830,2342.0631965944667
833,569.8145816397337
850,5136.473450679674
852,6358.279960060463
862,1986.505972755178
863,2458.760936719984
864,1463.9981978544347
865,3484.079983109641
868,5989.137081463807
872,2100.3789620600473
879,6049.132512881944
880,1561.064852934156
883,2210.5291458670545
886,2081.6216538906774
923,858.6819677951826
924,975.6212685285936
932,898.7852408539766
945,6161.939802859204
947,6900.563094651399
948,2120.8919876132386
955,3719.0447916932826
963,4671.756856804481
979,1658.5735972731309
989,2079.8485206582045
994,2826.652610970603
995,2896.371916205564
998,1893.7171981542415
1000,4910.143380868569
1018,2778.6078953791657
1019,2406.9437922645775
1028,2310.0657789792094
1034,1083.4633875171348
1038,2122.1817621224945
1040,1471.6654717606834
1042,1719.953818642578
1057,7045.221204243302
1058,1975.9644935967226
1063,1625.5149823734646
1066,4267.878248474335
1071,4886.792858114844
1073,3878.340780886585
1074,2976.4448775956007
1077,3703.104475440774
1080,11864.361816822231
1088,414.7508473833841
1096,873.4428778131005
1097,8438.80283752441
1105,5538.792483038524
1115,1467.2642337136422
1116,2962.1851088386065
1122,2014.5783151036921
1130,4342.422953387089
1133,1843.4265465685094
1137,2402.33819099217
1140,1716.2614284978772
1143,7977.115293939627
1149,7087.0345566943
1150,1832.8329976098612
1153,1332.850515542581
1157,989.5690956638427
1180,11.149238363392215
1183,1265.5850837613325
1188,2321.050751680519
1193,1148.0826833809006
1200,-557.4711665328396
1209,3313.11137117177
1214,1795.6827410200167
1219,2949.2608751391635
1223,6924.397370552746
1227,1006.3255480492153
1228,713.0552498882025
1229,4429.164686992597
1233,2069.2929156644896
1238,4635.350259830477
1239,2119.0403978420254
1241,3922.9767574727994
1243,2168.4919420686456
1244,1827.4722486180362
1245,4539.480135465259
1277,4137.22669727006
1279,3972.106424073747
1292,8734.47440452443
1293,2391.7919053074656
1299,9662.836074797597
1304,2841.1979918725883
1313,4870.62894071659
1328,3430.4923397815874
1330,932.5404133932316
1334,1245.6714495520027
1335,2177.751716031449
1336,4917.560388771897
1341,710.5245777106065
1344,1905.687527979895
1351,2050.8275098335434
1352,2507.5246683728838
1354,2688.7348929630534
1368,5626.172901146849
1373,2124.2223074865797
1375,-171.34653995341068
1381,2933.0658616986584
1384,4933.0127199401395
1385,3616.0740228121795
1388,6863.2111166680625
1401,5296.983335169112
1402,3302.9925909616722
1404,1584.314392452652
1406,1385.3644436805116
1409,541.1605370225589
1422,1277.864778845611
1429,3842.726130409479
1433,5814.028851677293
1438,1496.4958977425522
1444,1955.909821022713
1446,1498.8515420285694
1450,758.5265295687277
1451,-399.33981803591087
1454,2043.4802426592687
1458,2689.385935556751
1461,3455.358718675645
1464,5537.213879032846
1465,1370.0339934052608
1478,3042.4619541746433
1479,1610.3134617694705
1480,2895.132462310652
1484,2722.7436324790215
1486,799.689497676598
1488,635.6180319890082
1489,3202.7675091551937
1491,618.6431105601914
1507,3484.623262240828
1515,1291.5734001506898
1519,3398.7876578083524
1528,2331.4757520298626
1529,846.5691161469476
1530,2743.057610555592
1532,1256.657787787717
1541,986.7836282738172
1542,3689.299477393408
1547,1286.3432768473285
1549,579.5613633862813
1553,2881.811523108412
1554,3970.4604548585994
1555,1742.8152556220703
1559,1905.6939804657704
1565,1930.3532881266947
1568,863.327689814123
1576,3698.1563908629796
1579,989.1495145197368
1592,774.4803261730922
1596,3748.5419416438126
1605,1035.9319762695195
1607,2044.0106941597405
1612,2332.6140639673686
1617,3176.3783489591224
1619,2638.901048581123
1620,7061.806936339744
1624,2728.89666227411
1627,1531.577165669998
1633,2606.138666353967
1636,1961.3216001684013
1639,1522.3981296733655
1640,3560.4755353874607
1644,622.9980950521021
1646,2793.1604791596983
1647,3896.7865361806507
1654,1181.724012223829
1655,3296.9357930516744
1664,5949.597731524504
1665,2313.5546452835006
1667,6424.880229200855
1669,1078.7667387165384
1678,1835.7349476132986
1682,2803.3829774507976
1689,514.2634963822275
1690,3595.6363278958415
1693,6671.050827263956
1695,339.2821418491403
1705,1946.168441275182
1706,4351.890951139823
1708,2995.2606588623166
1716,2339.2151936321097
1720,8274.816072990761
1722,628.9028224659087
1749,5197.261355662638
1750,2562.3103551832355
1751,6625.682753129076
1760,3360.1099835799832
1763,3891.480435324833
1770,1971.9869053143775
1777,2535.3163094812116
1785,4798.702397324836
1791,744.154046978194
1794,5509.235860697918
1800,1920.4994761639973
1816,1420.6072837379106
1817,900.8797646965359
1821,2855.2235578730288
1836,1063.2770108370496
1838,2147.723822681979
1851,2561.0204514160796
1852,4165.581745896707
1854,3138.77282366496
1856,1904.0471250049777
1865,309.0345715105068
1872,750.7127347235764
1878,917.7475447797915
1880,1536.311688669044
1881,1763.7007335191047
1882,3465.3728990681047
1886,1188.9321379760513
1892,1630.629177033421
1894,2606.1795671810796
1898,1943.4988628258106
1899,3401.867951118533
1902,1611.8198747253737
1903,5524.429202777494
1906,2974.218963242871
1910,2928.2937273273055
1911,3290.6664736757593
1914,2763.597012280403
1929,4103.343053880453
1932,1353.4596355739668
1952,1408.0222836247776
1959,677.063923998383
1960,2327.045268938924
1976,4080.6615565143366
1980,3499.120304093729
1981,1799.4227775512736
1987,1426.3134881571314
1994,2174.3472734606476
2000,2040.9876174983074
2008,2162.5823524530642
2011,3001.5061749930064
2012,6332.718414016308
2019,1744.1980795801464
2022,4056.554930998129
2024,7205.256546512363
2028,371.43101022296105
2030,4691.009216337952
2031,7015.022475128251
2047,2625.1911888277937
2049,1065.8951389323302
2050,1052.0992664853948
2051,4299.841418778364
2056,1232.0688023603288
2057,2266.9491869102567
2059,2977.2951691443413
2069,3680.0718161791774
2085,1998.4479836575774
2089,262.5601279056209
2090,3094.3558024757804
2101,3259.6097018239852
2114,3710.3262487643115
2115,1337.4553746725032
2118,1365.724164370251
2119,2675.0661263835827
2125,1768.5239085975409
2128,3952.704084974339
2129,1610.5001698597189
2132,1507.8874848431733
2133,2871.051993778492
2135,301.4349857348752
2136,2412.396148521926
2143,2258.058987131164
2144,1471.3779589743426
2145,3976.158761474857
2152,2367.6131726496205
2160,3690.433609515567
2166,2009.2090040796138
2169,1109.9741200348399
2170,2529.673633188817
2172,1950.3662890572814
2181,2506.7098781581917
2183,1303.09025032695
2185,3461.9838416399907
2188,1753.1420149944024
2189,2525.60798875587
2194,4260.419887114891
2202,1326.925725867044
2208,2593.6397339943724
2227,1745.7789902495533
2230,6011.13089923314
2235,2877.937431750608
2236,2052.4150074941354
2244,7253.286137321382
2248,2442.068659272656
2252,1487.0228776753902
2254,1760.352712761065
2260,6058.980558419607
2263,2561.5865865830638
2274,2316.523426505959
2277,1484.5392341552506
2279,6619.824717893003
2280,11500.344576468895
2283,4196.584742002691
2284,744.9285880214375
2288,5365.174750094542
2292,1098.1186574606145
2295,5843.042317040337
2296,2550.104004432029
2299,3012.944400740944
2315,6954.753891007422
2318,1166.5120992883676
2329,11378.343568529774
2337,1350.2466504503718
2340,58.11602798433523
2342,3103.907489361114
2347,5162.281942537498
2349,5070.444807519736
2354,1534.5521668236288
2361,2764.2073276488263
2370,1060.9342008832937
2378,3721.605983570338
2382,5662.332507023224
2387,1667.7971132881466
2389,1734.8270011649074
2394,1071.1773099919992
2396,2568.1815276409725
2400,3223.8327986720615
2407,3439.0037806638284
2414,2012.5590631592931
2415,2007.9387080130982
2421,2012.622762431809
2427,1418.2655782775983
2428,5021.315385985603
2430,2678.590935654378
2435,2114.489451716978
2445,5012.7216564760165
2446,2137.7948437734194
2447,1545.400420869264
2449,2820.1883037065672
2451,2270.3074405733278
2458,11837.078222679287
2462,8308.973995069471
2463,3995.515904475731
2467,4316.619527170849
2471,6748.268224300169
2475,2851.1550058730354
2478,2865.9072203342766
2483,4376.742806461829
2485,1325.201221309413
2487,823.5459756427372
2494,347.69047976605725
2497,2000.9886349655098
2499,2404.2052492090334
2503,2605.6393312802356
2513,3562.382075459671
2515,1884.5215064064032
2522,1586.2238699681984
2523,2539.2233521331873
2528,3816.1156622041344
2532,8374.787598249211
2536,1036.8082140956649
2538,1963.5756779468684
2539,700.9866829619168
2540,3868.914809647329
2545,6984.356015850375
2548,732.5540032031531
2549,1009.9105878057053
2553,2554.5322067466695
2563,1957.8036332855845
2566,3098.7867867712994
2574,2162.43038566404
2575,3650.44090821996
2584,2720.8430130969173
2588,4034.118698394457
2589,2008.3162407547352
2592,1680.9558779182553
2596,2482.7697336544807
2598,1915.102465884349
2602,823.4690337472093
2603,570.7081279503436
2607,2441.1157756450048
2609,2460.009192612706
2611,6666.993088240262
2627,2418.7173541104057
2628,1688.8486042009827
2630,1924.0102805961724
2633,3420.3726697445854
2636,8982.404925674047
2640,157.4904324333147
2641,1070.4243906014417
2657,5294.764947038864
2659,388.38743167219945
2662,1589.68049032594
2663,1584.338974987888
2667,3224.6599502013123
2670,707.9185690395279
2682,2242.1063035799925
2694,3724.6040499432347
2699,6491.926162308911
2700,2972.3543843748885
2703,5431.304274878137
2708,2350.314331194335
2714,1622.4601764073814
2725,40.918394120930316
2726,1413.2837283513327
2727,619.9937749413984
2732,2263.3544177739786
2733,7131.585634973439
2736,6059.227132223605
2745,3310.626391854945
2760,1698.9064444244686
2764,2575.0533321748117
2765,5745.116033651888
2766,348.0594211543794
2775,2176.5976300111324
2783,2110.455239818217
2784,280.36447331563977
2786,3291.091156607359
2801,943.983819821231
2803,2007.9092747761606
2813,6305.559165788487
2815,7159.673909620891
2816,1464.3199705639272
2818,2965.975806436003
2819,5137.876860894765
2822,1916.763554274079
2825,2859.4354365905056
2826,2609.3399953551852
2830,2784.781303241187
2834,997.6761153798398
2835,6242.307632432428
2856,2311.657309981387
2873,6503.475477816952
2886,6617.032735819943
2892,3891.83953480528
2896,775.1687594775613
2897,1483.4464907554502
2899,1927.4398177549774
2901,1590.6061108062786
2909,5607.695836040883
2914,4861.297493372025
2915,1239.048410644038
2916,3561.4028573552678
2919,1649.0243525397382
2926,3771.8869198651046
2927,1916.2643320858988
2933,1597.5604769327401
2934,3799.741258394093
2941,1664.6662671481135
2942,2371.0357578439143
2946,2617.9436063782305
2949,2450.7815206762425
2952,2535.25780241342
2957,8893.454280164413
2962,2238.8475845005414
2963,473.35414436939755
2965,2745.6650654703626
2966,7591.157218682398
2971,3036.7113163954346
2975,735.5761266170739
2979,701.0451554988504
2985,8209.135411777272
2995,2699.9305181397904
2996,702.7032838241576
3001,4954.361840660531
3007,2788.712686796862
3008,1389.7184664160413
3014,3986.6863649986044
3017,11191.478711493044
3021,2187.8937266066714
3025,2879.4376476271464
3026,607.1118735883465
3034,2385.874798637051
3035,2782.0018086650452
3044,3350.0457494476395
3046,2898.24877381399
3047,4696.608973277551
3057,4293.120189335634
3059,5228.842628193677
3063,7131.987714117007
3065,1592.1684259425492
3067,4187.356438321076
3069,2223.3563310709324
3076,4064.067066853524
3086,1643.8078459035132
3088,4062.591305660899
3090,2631.874093066839
3096,2630.420483190337
3100,2241.2483193308617
3102,2564.2126390792546
3103,2908.2597488848623
3107,1186.6403271685595
3118,1292.1908111085504
3120,4485.878978706802
3123,3432.549497566095
3128,1098.762675136746
3132,1001.2222087449809
3140,2041.0586271296233
3152,2836.3835815614257
3165,3075.623391181136
3183,1279.6168657014132
3190,189.19118242046534
3197,2622.745293422726
3201,394.89515113120797
3203,3471.66542795052
3214,4694.926943257706
3219,2114.678658637782
3220,1389.0591507510871
3221,4421.0114894458675
3229,2637.5844203963024
3234,855.3701156487805
3235,3949.5698662472314
3240,1510.2968350058618
3241,1886.2655028180998
3249,2590.7095409025314
3254,1536.167263107971
3264,3876.5954146062213
3266,1926.4712634588468
3270,622.5245484627922
3282,2274.905379160333
3285,1084.7310531311196
3289,2219.3126939185386
3291,1259.6269272983045
3295,3625.106983343838
3299,1542.894684838484
3302,1018.8210234085745
3303,7095.488547542816
3308,4275.446725685142
3309,4176.359807955421
3324,1842.480098256594
3327,4459.384579136284
3330,5995.914231202587
3335,1324.5820328198533
3339,2227.6000756468893
3340,2044.3297163212483
3343,2426.0594424858755
3350,3425.7319649950186
3353,3034.3074973575494
3356,7461.534300960913
3361,2997.1221254587945
3368,380.4386322957471
3376,2999.1715996048733
3381,1293.2270846934734
3383,3128.3850952031207
3397,4219.397945904013
3403,1873.8343061199485
3405,762.0808620219286
3410,1179.8727334603755
3412,3636.42065844854
3416,4219.480075326654
3417,2146.599677055983
3423,3978.3555052230804
3427,4193.667024881332
3435,4592.374475167133
3439,1161.8343202748983
3441,3292.568208480865
3450,1409.3401475862665
3453,2206.168406666755
3454,1514.0573379259258
3458,7061.185602802652
3459,1707.0700317437477
3467,3946.756315150964
3469,5469.571586252627
3477,891.2673917731627
3478,8078.392432644658
3482,818.4142942029139
3484,6165.54397496106
3506,1974.1228203721184
3515,6326.174905151536
3522,4342.997267847226
3523,1436.6834159688697
3526,1321.8365897959156
3532,2577.4014201500468
3534,2273.42671050458
3537,1547.5237073855096
3539,1219.9761965777761
3542,5476.051618270139
3545,898.8004214819266
3552,2129.0916551139853
3554,1494.6991013497936
3573,3192.6009294758805
3576,2209.8876658652043
3577,3319.202260636579
3580,819.3697190696876
3583,1590.981022322383
3584,1880.4701362285232
3609,1337.8454229598537
3613,5666.845337932638
3623,3206.458232718338
3624,3338.965306740338
3638,9275.201001328081
3642,1870.9028304976127
3643,2846.5462458480324
3647,2421.272306145467
3653,2021.0650816150446
3654,4191.012575151406
3656,1332.4283946790492
3658,1280.1607795172604
3659,4843.761102754572
3663,6788.198771041869
3664,3108.523492563734
3666,190.7063683556662
3681,878.6791378797825
3689,3459.177391218913
3694,4346.85386407312
3695,1347.737991173588
3699,1777.8586921642236
3701,1859.0789839396894
3704,4406.6952784700115
3721,1020.4851391241136
3726,3845.6273610857425
3727,1143.1374378201144
3729,2592.784249164306
3731,4478.814647817962
3738,1288.9736230260205
3740,2703.403418760463
3744,4160.587731440297
3757,1203.0800280576696
3758,1497.266587923812
3778,1310.6620484102168
3781,4092.5159780023387
3790,6119.431450460936
3796,892.7816945395898
3798,7858.335745724151
3804,155.4630845950487
3813,1403.3832528867679
3814,1076.6439596071796
3815,3376.283123474641
3818,2859.221114330747
3823,3260.3293313343383
3826,6443.582232403169
3831,2071.8568735050794
3834,3853.663264515286
3835,3213.566658585958
3849,3097.6265756371868
3850,3497.3766385840136
3855,1802.422660373857
3864,2946.136796585237
3867,3204.900424573898
3871,1860.7518741372587
3879,2457.2488357989787
3880,3441.663345810648
3882,5694.142888903065
3884,9427.415514562243
3893,2525.999052447256
3895,2593.0109474936435
3901,2623.484698561402
3903,1726.889017286143
3913,2542.9078513260465
3921,3165.322850460354
3929,3237.76627157248
3947,1685.2136896740267
3962,3050.4709079193126
3963,481.83339160272226
3966,2010.266329877264
3975,1338.1337240953726
3976,6012.822476632493
3977,3024.152810651991
3978,420.0957727253881
3979,254.9382591856447
3983,2020.5264552073604
3985,1142.8255769839707
3989,7958.334710041454
3992,2150.1438261950316
3995,2372.158581703723
4008,2452.536418661697
4013,2178.3040994558323
4029,3245.2915168336294
4035,3639.991068736981
4040,2920.2177050950377
4048,824.7775459246513
4060,3045.580869644684
4066,828.4205894400329
4075,1963.3853682568515
4079,2984.931318738585
4083,265.702534258151
4091,2875.3236577687167
4092,5567.0416916614195
4093,2573.623781817634
4098,3468.405227913536
4108,1484.4402006435557
4109,970.6723548057525
4110,4092.566385551683
4116,2602.851530079941
4129,1716.675816913692
4130,4917.704484422764
4140,2672.933049472118
4146,2099.4347070806216
4150,5344.307329817879
4151,8110.087312668737
4153,940.5943867047572
4169,7349.856137876464
4170,2241.2477015022414
4179,2330.2240780818865
4183,4896.132252518131
4188,3568.498379412569
4190,2493.20981420737
4193,1442.497883318436
4201,8242.289021076576
4205,1926.8335235534432
4210,2877.8251919963586
4226,2356.7591254448416
4229,1728.844323677189
4241,2833.4703413166644
4242,1344.8700856620926
4257,4481.057228396028
4258,1485.8609686763848
4260,3278.88180145144
4263,4798.104586519512
4267,1271.968631339445
4273,2835.68512811435
4274,3290.704719205136
4277,2068.9647976078268
4281,716.2545208117881
4283,5571.649458249798
4293,2991.173585583245
4294,1077.325009392087
4305,4392.668251002375
4307,3771.0979881067615
4318,3499.355126626124
4325,2878.318806418687
4327,5821.29523131327
4332,3608.6907667072082
4335,4659.841863112837
4336,2706.8551180665636
4337,355.4619231217039
4339,7558.007661568161
4343,1228.4565244952137
4346,1363.5610015493985
4348,1678.8681065393685
4350,4658.630763248024
4358,2591.0505853546747
4359,2865.987846527998
4363,2410.6499950305188
4366,4438.311978947015
4374,1001.673902018083
4375,2259.3699450731656
4377,1271.187952066055
4393,3104.800028369238
4395,2527.4370540334094
4400,1281.1038426344094
4402,6993.974706481342
4404,7687.633497129078
4415,3079.5769395930656
4418,3759.115716641554
4422,1619.0967840951453
4430,1446.146074826691
4432,2407.2396720447978
4433,1069.2653654468631
4435,5409.847129890557
4438,2012.7827418806082
4444,1634.3831447660996
4447,3632.2367783897425
4451,6460.604161108211
4452,2188.9769860013002
4457,1706.6646982811653
4459,3541.2837401161196
4469,833.7332401153581
4471,8298.311741935773
4486,838.3975456847438
4488,2622.9797289898597
4510,2293.241205698854
4515,831.660535704199
4527,5399.258721456092
4530,1057.0852439357004
4534,599.8392675469513
4535,4261.074966010499
4536,1947.5719624105404
4548,2986.390812536796
4549,2243.5641416042126
4551,5744.92300478871
4556,3786.375970337307
4559,-167.9934175224662
4564,1269.782612738134
4570,4469.921103796958
4575,6868.898760589058
4584,3744.0183032626774
4585,3530.1128386481905
4591,2872.014611027327
4592,2560.7718667114677
4593,2650.8690829697516
4594,1530.4043299193618
4598,1403.3451669850438
4607,2983.6238355446876
4608,1329.513702997745
4620,2358.390116985727
4621,4514.523428319051
4625,3941.7685691914703
4635,3501.2002377569843
4638,5534.463830416498
4652,3073.541498641993
4657,4065.3488294682975
4658,2271.455161742342
4666,6730.146976453012
4672,1262.0740908938715
4676,3092.410350594284
4680,1219.7032449135404
4681,6814.597234311004
4683,4009.4393215460223
4684,1444.6347048538191
4689,3604.1422741476817
4690,2274.5709907817545
4692,2178.0549240622095
4697,1925.822327132224
4700,2461.91701238737
4705,10482.003348427636
4721,2303.4213054135944
4726,1687.6532849626929
4729,1214.7399824981076
4731,4075.3619356048002
4736,2421.5047356358627
4739,2431.9022355299785
4740,1894.0146398969773
4753,948.2857033594555
4754,2978.6171250685366
4755,4262.120008693455
4756,2024.5249132814133
4759,2303.3855869290783
4764,1504.671284500364
4771,4512.342980912574
4772,1872.9477041244972
4776,70.25878807700428
4780,3165.276069242427
4784,772.0451273641629
4786,1086.898770388285
4787,3355.0085158757283
4789,1791.3405841121821
4794,2018.2863288127737
4800,3610.171383518602
4807,2457.8438807903476
4813,7806.534238530141
4818,2854.818220706089
4823,12512.416118561749
4824,1947.6316115334812
4829,2600.930713646656
4830,2060.2754199490882
4835,2743.9014847016806
4844,1274.277251400763
4845,2613.2588636701003
4846,3470.2405280798775
4847,845.7307546589
4854,2940.290183106463
4857,2762.231291598957
4861,1424.1662849246713
4863,1580.6871982048797
4866,3569.829716492328
4869,5747.801035482982
4871,1570.1333884349115
4872,1764.4118980571184
4875,1663.3295537766717
4877,7655.831427103243
4878,554.7193234971382
4885,3117.2479589980285
4886,1702.3561792660184
4888,3467.749017362472
4890,997.2596781777866
4896,1507.8327024951577
4899,3605.8966008085627
4913,947.8515725195866
4916,1850.2438643609385
4920,3190.488702450086
4925,3983.890696951683
4934,2866.1860573584163
4941,3447.5109821640763
4946,1390.3175920194917
4954,3316.9793163965805
4956,1697.1644687146363
4958,5775.218068192953
4965,1867.413340055813
4966,1557.9437310030116
4970,2863.326250331251
4977,3139.242746570777
4980,3420.0624932126593
4984,2217.033413135923
4995,2185.1638489620345
4997,3417.3126882284014
4999,2266.107096426189
5005,3208.495515790739
5011,1844.188360714259
5015,2693.3898746744962
5016,2154.963752899919
5019,2069.198819187204
5024,1841.6578035204402
5030,1872.770107083743
5031,1879.162498842401
5034,2523.024961215997
5047,10311.761531554046
5048,2520.168438705845
5052,2151.805062651216
5061,3549.9155032820454
5062,4921.945969217384
5067,3003.0559998182107
5068,5622.866776010131
5077,1645.8984065882214
5079,2508.8478516197574
5090,4548.716903499444
5094,2226.4324087748864
5103,2023.9000858826512
5104,609.6836125924856
5106,2002.725739335714
5107,2406.7563707678382
5110,995.3322815251813
5114,1061.6508508162333
5116,5333.364057309453
5121,7287.4160724864705
5122,2998.767187572568
5124,844.0328480774187
5132,5126.858679643352
5133,2623.8049665957406
5138,2383.838589840212
5143,4590.6533671061625
5153,1960.9917166433552
5154,1667.90157129386
5155,788.5435294046147
5160,1921.4464855580263
5169,4719.970676471472
5172,3591.7517192371342
5173,3256.3750935543576
5179,473.30067686789334
5182,3280.793476043036
5187,1418.7436868521436
5192,3690.0508252079344
5211,2083.2038452908746
5213,3719.5307616690225
5219,900.2882103873744
5225,2193.0924276794576
5226,1511.566748137735
5227,6361.741233884226
5228,1662.0563271617066
5239,4174.059010958226
5241,2241.008674243596
5244,3052.9565372382494
5248,3937.4817511654473
5260,1886.129941055322
5266,1394.1968974834708
5273,2047.6192820972392
5280,7262.068051678609
5298,5438.761671142951
5300,828.4647317720628
5306,3195.5542412928953
5307,730.3866276917215
5311,7306.5077994004605
5316,1623.1224934774255
5323,-11.326642228501441
5332,2011.668293154722
5336,1940.094384246102
5338,1978.7924054638788
5342,2403.5037178818784
5347,1462.6871411604952
5355,4054.0555577507403
5357,2677.664571104171
5362,1336.7469762765286
5363,755.6985539201814
5364,1239.37196383821
5366,4537.991589053374
5374,6695.60268260826
5375,1303.1947027808637
5379,4574.749922660645
5380,1683.56339981957
5383,1433.1485910539886
5385,2205.3482547222484
5390,2816.8902208092986
5393,4797.012971442229
5398,1648.4622389944525
5411,2734.760691948184
5414,1273.6765258195956
5429,2558.295915750874
5432,10063.668239490333
5436,1080.3951648094117
5437,4389.811254889886
5439,1353.7103102189976
5440,4834.833377798786
5449,1711.412755070436
5458,1568.0607019090603
5460,1418.9423327510412
5462,2257.6127257251574
5463,3031.4690990435665
5465,2672.5237996569194
5467,3000.5434939920815
5475,4729.534882137588
5483,2176.689024915817
5485,1786.7259770715755
5489,2664.373602601583
5493,3572.99424132067
5497,910.1579168180833
5501,1600.271393944622
5506,1374.4532564934161
5507,1811.9208865452092
5510,3172.3196225557185
5524,4878.908264969119
5531,2869.1344066026504
5542,4550.203376675578
5543,3481.6576825697666
5544,5226.784977144889
5552,1565.5026097120754
5560,2724.131177736752
5563,3860.7876546625666
5573,2770.467259561079
5579,1673.043701152652
5584,2663.5905175345033
5585,6348.990514805118
5594,1873.8551705534446
5595,2672.2890137045542
5597,2203.5009568045243
5598,1538.5572048416325
5604,1054.1322329146678
5606,1727.8015576763064
5610,1187.750651880815
5615,4411.966342352964
5631,2341.189666854516
5637,1743.929076386794
5646,1419.4940783988095
5656,2842.9781894119114
5658,10448.30805145557
5666,1047.0247546239407
5668,3270.3812419136157
5673,1070.5270575339418
5680,543.8246440292605
5691,2624.3008387507543
5692,6249.694930171558
5693,2504.627320911888
5697,4163.1894880068285
5698,2858.3785997098676
5700,2640.452175794224
5704,1930.9511426694808
5705,2089.9747082732792
5707,1100.9384020996877
5710,1062.8626828002089
5716,1269.7727872539544
5720,833.8335790810052
5722,3348.6783082286893
5727,2278.7758444324536
5733,889.2089790564751
5737,2599.987281467409
5742,5042.47202579429
5747,1100.613419505291
5760,3050.8084157649064
5774,2262.4450970198304
5788,6255.342091930739
5796,2696.6316630091933
5797,1201.9513057914846
5800,2863.9533842104756
5812,998.7134914856033
5814,2417.8889762008985
5818,737.3808872621885
5819,4606.905932824375
5823,4767.270876140217
5826,2801.9109437386396
5830,2367.039018766449
5831,1819.7834197416596
5846,3914.0465533236747
5864,2298.482123705853
